Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
12759,173.241.242.143-192.168.10.5-443-49699-6,192.168.10.5,49699,173.241.242.143,443,6,03/07/2017 09:28:34,49128402,15,15,5047.0,5237.0,986.0,0.0,336.46666666666664,438.73077762802916,1460.0,0.0,349.1333333333334,473.4111572507812,209.32901501660893,0.6106447345875406,1694082.8275862068,5740189.694428064,30000038.0,3.0,19128361.0,1366311.5,2475928.4886675654,8388926.0,202.0,49092177.0,3506584.071428572,8021453.873377679,30000150.0,3.0,0,0,0,0,312,312,0.3053223672937703,0.3053223672937703,0.0,1460.0,331.7419354838711,445.2476440320926,198245.46451612905,0,0,0,1,0,0,0,0,1.0,342.8,336.46666666666664,349.13333333333327,312,0,0,0,0,0,0,15,5047,15,5237,8192,79,14,20,5369717.5,7539168.965477062,10700715.0,38720.0,19194482.0,15281363.844181972,30000038.0,8388926.0,BENIGN
12762,192.168.10.5-23.217.24.236-49907-443-6,192.168.10.5,49907,23.217.24.236,443,6,03/07/2017 09:29:13,10096425,8,7,361.0,4813.0,205.0,0.0,45.125,77.26658398039865,1460.0,0.0,687.5714285714287,660.2342657832035,512.4586177780749,1.4856743847450955,721173.2142857143,2654879.333327576,9945081.0,20.0,10096425.0,1442346.4285714286,3749467.622430632,9945081.0,68.0,70461.0,11743.5,17702.943515133295,35958.0,48.0,0,0,0,0,172,152,0.7923596718640509,0.6933147128810445,0.0,1460.0,323.375,536.0146608691471,287311.71666666673,0,0,0,1,0,0,0,0,0.0,344.9333333333333,45.125,687.5714285714287,172,0,0,0,0,0,0,8,361,7,4813,8192,946,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12763,192.168.10.5-23.217.24.236-49908-443-6,192.168.10.5,49908,23.217.24.236,443,6,03/07/2017 09:29:13,10096532,8,7,361.0,4813.0,205.0,0.0,45.125,77.26658398039865,1460.0,0.0,687.5714285714287,660.2342657832035,512.4531868962531,1.4856586400161957,721180.857142857,2654930.8033017144,9945282.0,4.0,10096532.0,1442361.714285714,3749535.577226319,9945282.0,58.0,73796.0,12299.333333333332,18951.62936179016,39627.0,4.0,0,0,0,0,172,152,0.7923512746753044,0.6933073653408913,0.0,1460.0,323.375,536.0146608691471,287311.71666666673,0,0,0,1,0,0,0,0,0.0,344.9333333333333,45.125,687.5714285714287,172,0,0,0,0,0,0,8,361,7,4813,8192,946,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12764,192.168.10.5-52.84.145.72-49909-443-6,192.168.10.5,49909,52.84.145.72,443,6,03/07/2017 09:29:13,10096583,5,4,580.0,168.0,517.0,0.0,116.0,225.101088402522,156.0,0.0,42.0,76.05261336732617,74.08446996374911,0.891390681382008,1262072.875,3527509.179168069,9992066.0,90.0,10096583.0,2524145.75,5018086.672423488,10051259.0,143.0,82495.0,27498.333333333336,29716.85394407244,59375.0,560.0,0,0,0,0,112,92,0.4952170452122267,0.39617363616978135,0.0,517.0,74.79999999999998,162.76076513296033,26491.066666666666,0,0,0,1,0,0,0,0,0.0,83.1111111111111,116.0,42.0,112,0,0,0,0,0,0,5,580,4,168,8192,119,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12765,192.168.10.5-52.84.145.72-49910-443-6,192.168.10.5,49910,52.84.145.72,443,6,03/07/2017 09:29:13,10096505,5,4,580.0,168.0,517.0,0.0,116.0,225.101088402522,156.0,0.0,42.0,76.05261336732617,74.08504229929069,0.8913975677722142,1262063.125,3529385.631002955,9996721.0,10.0,10096505.0,2524126.25,5017864.537074005,10050906.0,103.0,77529.0,25843.0,27155.341040023784,54482.0,466.0,0,0,0,0,112,92,0.4952208709845634,0.3961766967876508,0.0,517.0,74.79999999999998,162.76076513296033,26491.066666666666,0,0,0,1,0,0,0,0,0.0,83.1111111111111,116.0,42.0,112,0,0,0,0,0,0,5,580,4,168,8192,119,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12766,192.168.10.5-199.233.57.21-49911-443-6,192.168.10.5,49911,199.233.57.21,443,6,03/07/2017 09:29:13,10096380,7,5,667.0,4422.0,517.0,0.0,95.28571428571428,191.37808502692107,2710.0,0.0,884.4,1182.8553588668394,504.04204279157483,1.188544805167793,917852.7272727272,2997209.908023297,9954645.0,45.0,10096380.0,1682730.0,4052485.5203575995,9954645.0,669.0,66375.0,16593.75,16750.391127274208,32682.0,268.0,0,0,0,0,152,112,0.6933178030145458,0.495227002153247,0.0,2710.0,391.46153846153845,806.151620911002,649880.435897436,0,0,0,1,0,0,0,0,0.0,424.08333333333326,95.28571428571428,884.4,152,0,0,0,0,0,0,7,667,5,4422,8192,21,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12767,192.168.10.5-52.54.186.98-49897-443-6,192.168.10.5,49897,52.54.186.98,443,6,03/07/2017 09:29:13,10117813,5,4,300.0,159.0,237.0,0.0,60.0,101.04701875859574,145.0,2.0,39.75,70.19199859433172,45.365535022242454,0.8895202945537737,1264726.625,3500413.5149525623,9927415.0,41.0,10117813.0,2529453.25,4991136.6159836035,10016072.0,49.0,139902.0,46634.0,44304.441526781484,88817.0,476.0,0,0,0,0,112,84,0.4941779414187632,0.3953423531350105,0.0,237.0,45.90000000000001,80.88050170192787,6541.655555555557,0,0,0,1,0,0,0,0,0.0,51.0,60.0,39.75,112,0,0,0,0,0,0,5,300,4,159,8192,30016,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12768,192.168.10.5-198.8.70.212-49914-443-6,192.168.10.5,49914,198.8.70.212,443,6,03/07/2017 09:29:13,10096022,7,5,598.0,2719.0,342.0,0.0,85.42857142857143,141.33041326722892,1451.0,0.0,543.8,714.3946388376663,328.54524286892405,1.188586950385013,917820.181818182,2998620.8852616837,9958847.0,4.0,10096022.0,1682670.333333333,4054586.8460214618,9958847.0,313.0,59026.0,14756.5,16814.76146128752,30457.0,4.0,0,0,0,0,152,108,0.693342387724591,0.4952445626604221,0.0,1451.0,255.15384615384613,486.8793221723163,237051.4743589743,0,0,0,1,0,0,0,0,0.0,276.4166666666667,85.42857142857143,543.8,152,0,0,0,0,0,0,7,598,5,2719,8192,11256,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12769,192.168.10.5-198.8.70.212-49913-443-6,192.168.10.5,49913,198.8.70.212,443,6,03/07/2017 09:29:13,10096134,7,5,598.0,2719.0,342.0,0.0,85.42857142857143,141.33041326722892,1451.0,0.0,543.8,714.3946388376663,328.54159819986546,1.188573764967858,917830.3636363636,2998635.3716082675,9958902.0,53.0,10096134.0,1682688.9999999998,4054602.899143048,9958902.0,238.0,59598.0,14899.5,17020.57822167038,30542.0,173.0,0,0,0,0,152,108,0.6933346962312505,0.4952390687366076,0.0,1451.0,255.15384615384613,486.8793221723163,237051.4743589743,0,0,0,1,0,0,0,0,0.0,276.4166666666667,85.42857142857143,543.8,152,0,0,0,0,0,0,7,598,5,2719,8192,11256,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12770,192.168.10.5-107.21.249.50-49902-443-6,192.168.10.5,49902,107.21.249.50,443,6,03/07/2017 09:29:13,10117354,5,3,580.0,143.0,517.0,0.0,116.0,225.101088402522,137.0,0.0,47.66666666666667,77.42308010750627,71.46137221253699,0.7907205777320828,1445336.2857142852,3739466.9654933307,9925295.0,59.0,10117354.0,2529338.5,4989872.862306648,10014059.0,59.0,140679.0,70339.5,26346.09156022957,88969.0,51710.0,0,0,0,0,112,72,0.4942003610825518,0.2965202166495311,0.0,517.0,80.33333333333333,169.81092426578448,28835.75,0,0,0,1,0,0,0,0,0.0,90.375,116.0,47.66666666666666,112,0,0,0,0,0,0,5,580,3,143,8192,38,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12771,192.168.10.5-74.121.138.87-49904-443-6,192.168.10.5,49904,74.121.138.87,443,6,03/07/2017 09:29:13,10117097,5,4,580.0,149.0,517.0,0.0,116.0,225.101088402522,137.0,0.0,37.25,66.56012319700137,72.05624301121162,0.8895832470519953,1264637.125,3532306.276104625,10006489.0,118.0,10117097.0,2529274.25,5025928.172422774,10068147.0,154.0,86745.0,28915.0,31235.93752394828,62211.0,258.0,0,0,0,0,112,92,0.4942129150288863,0.39537033202310895,0.0,517.0,72.89999999999998,161.8157044981179,26184.322222222218,0,0,0,1,0,0,0,0,0.0,81.0,116.0,37.25,112,0,0,0,0,0,0,5,580,4,149,8192,60,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12772,173.241.242.143-192.168.10.5-443-49699-6,192.168.10.5,49699,173.241.242.143,443,6,03/07/2017 09:29:23,108593,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,110.50436031788422,18.417393386314036,108593.0,0.0,108593.0,108593.0,108593.0,108593.0,0.0,108593.0,108593.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,18.41739338631404,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12787,184.72.55.119-192.168.10.5-443-49894-6,192.168.10.5,49894,184.72.55.119,443,6,03/07/2017 09:29:13,10241212,5,4,299.0,159.0,236.0,0.0,59.8,100.60914471358956,145.0,2.0,39.75,70.19199859433172,44.72126931851425,0.8788022355166556,1280151.5,3499649.738913473,9940433.0,66.0,10241212.0,2560303.0,5004311.6738054985,10066521.0,528.0,213982.0,71327.33333333331,64354.840108055076,126262.0,522.0,0,0,0,0,112,84,0.4882234641759198,0.3905787713407358,0.0,236.0,45.8,80.61816723846361,6499.288888888888,0,0,0,1,0,0,0,0,0.0,50.88888888888889,59.8,39.75,112,0,0,0,0,0,0,5,299,4,159,8192,30016,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12788,159.127.41.169-192.168.10.5-443-49895-6,192.168.10.5,49895,159.127.41.169,443,6,03/07/2017 09:29:13,10241078,5,4,580.0,149.0,517.0,0.0,116.0,225.101088402522,137.0,0.0,37.25,66.56012319700137,71.18391247483908,0.8788137342572725,1280134.75,3492386.9913992207,9922388.0,49.0,10241078.0,2560269.5,4995794.471642023,10053727.0,6593.0,228552.0,76184.0,67973.12128334258,131472.0,293.0,0,0,0,0,112,88,0.4882298523651514,0.3905838818921211,0.0,517.0,72.89999999999998,161.8157044981179,26184.322222222218,0,0,0,1,0,0,0,0,0.0,81.0,116.0,37.25,112,0,0,0,0,0,0,5,580,4,149,8192,31,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12789,159.127.41.169-192.168.10.5-443-49896-6,192.168.10.5,49896,159.127.41.169,443,6,03/07/2017 09:29:13,10241022,5,4,580.0,149.0,517.0,0.0,116.0,225.101088402522,137.0,0.0,37.25,66.56012319700137,71.18430172301163,0.8788185397902671,1280127.75,3492406.3600051207,9922432.0,64.0,10241022.0,2560255.5,4995617.935783422,10053448.0,6646.0,228546.0,76182.0,67902.60141555697,131217.0,300.0,0,0,0,0,112,88,0.48823252210570395,0.3905860176845632,0.0,517.0,72.89999999999998,161.8157044981179,26184.322222222218,0,0,0,1,0,0,0,0,0.0,81.0,116.0,37.25,112,0,0,0,0,0,0,5,580,4,149,8192,31,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12799,192.168.10.5-52.199.117.107-49893-443-6,192.168.10.5,49893,52.199.117.107,443,6,03/07/2017 09:29:13,10389044,5,4,298.0,157.0,235.0,0.0,59.6,100.17135319042066,145.0,0.0,39.25,70.55671477612886,43.796137546438345,0.8662972261932859,1298630.5,3425192.145511924,9771909.0,98.0,10389044.0,2597261.0,4937385.247442888,10002077.0,173.0,427638.0,142546.0,125254.60298527955,237183.0,509.0,0,0,0,0,112,92,0.4812762367740477,0.3850209894192382,0.0,235.0,45.5,80.4794659801147,6476.944444444444,0,0,0,1,0,0,0,0,0.0,50.55555555555557,59.6,39.25,112,0,0,0,0,0,0,5,298,4,157,8192,110,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12800,192.168.10.5-222.230.178.19-49899-443-6,192.168.10.5,49899,222.230.178.19,443,6,03/07/2017 09:29:13,10388307,5,4,580.0,166.0,517.0,0.0,116.0,225.101088402522,152.0,2.0,41.5,73.69079544511195,71.81150884354881,0.8663586857800796,1298538.375,3434399.9719423205,9794768.0,4.0,10388307.0,2597076.75,4947936.877185775,10017830.0,207.0,409102.0,136367.33333333337,119714.14867229912,224177.0,4.0,0,0,0,0,112,84,0.4813103809889331,0.3850483047911464,0.0,517.0,74.60000000000002,162.4432892495785,26387.822222222218,0,0,0,1,0,0,0,0,0.0,82.8888888888889,116.0,41.5,112,0,0,0,0,0,0,5,580,4,166,8192,30016,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12801,192.168.10.5-222.230.178.19-49898-443-6,192.168.10.5,49898,222.230.178.19,443,6,03/07/2017 09:29:13,10388444,5,4,580.0,164.0,517.0,0.0,116.0,225.101088402522,152.0,0.0,41.0,74.05403432629447,71.61804019928297,0.8663472604751973,1298555.5,3432704.82460635,9790618.0,109.0,10388444.0,2597111.0,4945464.494320226,10014129.0,129.0,413307.0,137769.0,120987.04321951172,228363.0,372.0,0,0,0,0,112,92,0.4813040335973318,0.3850432268778655,0.0,517.0,74.4,162.54380606128578,26420.48888888888,0,0,0,1,0,0,0,0,0.0,82.66666666666667,116.0,41.0,112,0,0,0,0,0,0,5,580,4,164,8192,237,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12802,192.168.10.5-202.131.200.84-49901-443-6,192.168.10.5,49901,202.131.200.84,443,6,03/07/2017 09:29:13,10388168,5,4,580.0,149.0,517.0,0.0,116.0,225.101088402522,137.0,0.0,37.25,66.56012319700137,70.17599253304336,0.8663702781857205,1298521.0,3429314.5690105064,9782061.0,97.0,10388168.0,2597042.0,4940722.868502341,10006900.0,127.0,420836.0,140278.66666666663,122510.3963602001,227875.0,283.0,0,0,0,0,112,92,0.4813168212142892,0.38505345697143134,0.0,517.0,72.89999999999998,161.8157044981179,26184.322222222218,0,0,0,1,0,0,0,0,0.0,81.0,116.0,37.25,112,0,0,0,0,0,0,5,580,4,149,8192,123,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12810,192.168.10.5-202.131.200.84-49900-443-6,192.168.10.5,49900,202.131.200.84,443,6,03/07/2017 09:29:13,10623329,7,6,667.0,3736.0,517.0,0.0,95.28571428571428,191.37808502692107,1460.0,0.0,622.6666666666667,679.444086490321,414.46518318316225,1.2237218672226005,885277.4166666665,2880808.980921772,10029747.0,48.0,10623329.0,1770554.833333333,4047339.304003529,10029747.0,177.0,365217.0,73043.4,97608.99092962695,181312.0,48.0,0,0,0,0,152,132,0.6589271592737079,0.5647947079488925,0.0,1460.0,314.49999999999994,521.3200331112137,271774.57692307694,0,0,0,1,0,0,0,0,0.0,338.6923076923077,95.28571428571428,622.6666666666666,152,0,0,0,0,0,0,7,667,6,3736,8192,123,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12811,192.168.10.5-14.128.26.213-49906-443-6,192.168.10.5,49906,14.128.26.213,443,6,03/07/2017 09:29:13,10622584,7,5,667.0,3200.0,517.0,0.0,95.28571428571428,191.37808502692107,1476.0,0.0,640.0,763.0163825239928,364.0357186161107,1.129668638063959,965689.4545454544,3013988.54104933,10050196.0,82.0,10622584.0,1770430.666666667,4057328.064701383,10050196.0,138.0,354061.0,88515.25,100276.52365459225,176746.0,227.0,0,0,0,0,152,112,0.6589733722039761,0.4706952658599829,0.0,1476.0,297.4615384615385,540.8173775845556,292483.43589743593,0,0,0,1,0,0,0,0,0.0,322.25,95.28571428571428,640.0,152,0,0,0,0,0,0,7,667,5,3200,8192,31,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12812,192.168.10.5-14.128.26.213-49905-443-6,192.168.10.5,49905,14.128.26.213,443,6,03/07/2017 09:29:13,10622740,7,5,667.0,3200.0,517.0,0.0,95.28571428571428,191.37808502692107,1476.0,0.0,640.0,763.0163825239928,364.03037257807307,1.1296520483415766,965703.6363636364,3004157.4228216237,10020279.0,79.0,10622740.0,1770456.666666667,4042788.758353703,10020279.0,139.0,370192.0,92548.0,104850.35172409614,184556.0,219.0,0,0,0,0,152,112,0.6589636948659197,0.4706883534756569,0.0,1476.0,297.4615384615385,540.8173775845556,292483.43589743593,0,0,0,1,0,0,0,0,0.0,322.25,95.28571428571428,640.0,152,0,0,0,0,0,0,7,667,5,3200,8192,31,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12835,192.168.10.5-52.30.243.45-49924-443-6,192.168.10.5,49924,52.30.243.45,443,6,03/07/2017 09:29:14,10646843,7,5,353.0,3140.0,203.0,0.0,50.42857142857143,81.06346719876787,1623.0,0.0,628.0,836.1288776259315,328.07847359071604,1.1270946702229008,967894.818181818,3089483.0158844963,10281998.0,70.0,10646843.0,1774473.833333333,4168271.788813365,10281998.0,70.0,211505.0,52876.25,59644.87255065043,105360.0,232.0,0,0,0,0,152,112,0.6574718909633588,0.4696227792595421,0.0,1623.0,268.6923076923077,569.1406364885256,323921.0641025641,0,0,0,1,0,0,0,0,0.0,291.0833333333333,50.42857142857143,628.0,152,0,0,0,0,0,0,7,353,5,3140,8192,110,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12836,192.168.10.5-63.251.98.12-49921-443-6,192.168.10.5,49921,63.251.98.12,443,6,03/07/2017 09:29:14,10671579,8,7,673.0,5450.0,517.0,0.0,84.125,179.9717735805098,1460.0,0.0,778.5714285714287,691.3539511091881,573.7670123605889,1.4056026760425988,762255.6428571428,2812700.958129846,10534535.0,36.0,10671579.0,1524511.285714286,3973146.1027029,10534535.0,156.0,58870.0,9811.666666666666,12508.993719187272,26892.0,48.0,0,0,0,0,172,152,0.7496547605560527,0.6559479154865461,0.0,1460.0,382.6875,580.2979371265534,336745.69583333336,0,0,0,1,0,0,0,0,0.0,408.2,84.125,778.5714285714287,172,0,0,0,0,0,0,8,673,7,5450,8192,31,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12892,192.168.10.5-205.185.216.42-49925-443-6,192.168.10.5,49925,205.185.216.42,443,6,03/07/2017 09:29:16,10062661,11,16,1047.0,17620.0,517.0,0.0,95.18181818181816,190.11986649575485,2920.0,0.0,1101.25,1139.6930873412075,1855.0759088475702,2.6831868826744736,387025.42307692295,1960365.2367742944,9998456.0,1.0,64202.0,6420.2,9938.049705830394,22116.0,3.0,10043027.0,669535.1333333333,2580778.004633926,9998457.0,1.0,0,0,0,0,232,332,1.0931502114599707,1.5900366712145029,0.0,2920.0,666.6785714285712,998.2160403577541,996435.2632275134,0,0,0,1,0,0,0,0,1.0,691.3703703703702,95.1818181818182,1101.25,232,0,0,0,0,0,0,11,1047,16,17620,8192,33,10,20,64202.0,0.0,64202.0,64202.0,9998456.0,0.0,9998456.0,9998456.0,BENIGN
12893,192.168.10.5-205.185.216.42-49925-443-6,192.168.10.5,49925,205.185.216.42,443,6,03/07/2017 09:29:26,69739,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,172.07014726336772,28.678357877227953,69739.0,0.0,69739.0,69739.0,69739.0,69739.0,0.0,69739.0,69739.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,28.67835787722796,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12894,192.168.10.5-54.152.58.168-49953-443-6,192.168.10.5,49953,54.152.58.168,443,6,03/07/2017 09:29:21,5167450,11,9,798.0,5349.0,424.0,0.0,72.54545454545453,134.33120533693102,1460.0,0.0,594.3333333333333,650.3758528727831,1189.5615825987675,3.870380942244241,271971.05263157893,1036273.2082625849,4539509.0,11.0,5167450.0,516745.0,1422467.8153832983,4555055.0,66.0,4762056.0,595257.0,1603102.756594313,4561851.0,48.0,0,0,0,0,232,192,2.1287095182343325,1.7416714240099085,0.0,1460.0,292.7142857142857,500.1012040434558,250101.21428571426,0,0,0,1,0,0,0,0,0.0,307.35,72.54545454545455,594.3333333333334,232,0,0,0,0,0,0,11,798,9,5349,8192,114,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12901,157.240.18.5-192.168.10.5-443-49578-6,192.168.10.5,49578,157.240.18.5,443,6,03/07/2017 09:28:20,65895699,16,14,2157.0,4455.0,982.0,0.0,134.8125,278.93349715180017,3665.0,0.0,318.2142857142857,966.0208771889122,100.34038792122078,0.4552649179728711,2272265.4827586203,9012530.713728068,45008680.0,1.0,45915085.0,3061005.666666666,11605658.605964707,45008680.0,2.0,65853418.0,5065647.538461539,13208929.589745147,45043805.0,1.0,0,0,0,0,332,292,0.2428079562521979,0.2124569617206732,0.0,3665.0,213.2903225806451,673.2203796453971,453225.6795698925,0,0,0,1,0,0,0,0,0.0,220.4,134.8125,318.2142857142857,332,0,0,0,0,0,0,16,2157,14,4455,8192,128,15,20,470692.0,616191.2339022682,906405.0,34979.0,32477155.5,17722251.90511072,45008680.0,19945631.0,BENIGN
12902,157.240.18.5-192.168.10.5-443-49578-6,192.168.10.5,49578,157.240.18.5,443,6,03/07/2017 09:29:26,52,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,230769.23076923078,38461.53846153846,52.0,0.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,38461.53846153846,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12904,192.168.10.5-199.233.57.21-49883-443-6,192.168.10.5,49883,199.233.57.21,443,6,03/07/2017 09:29:11,15835095,13,12,2949.0,7234.0,587.0,0.0,226.84615384615384,274.33915936113516,1460.0,0.0,602.8333333333334,576.2029051287298,643.0652926300726,1.5787717092950815,659795.6250000001,2107110.345774863,9949203.0,3.0,5885889.0,490490.75000000006,986480.0322584177,3347708.0,72.0,15806682.0,1436971.0909090908,3028664.675001393,10000599.0,3.0,0,0,0,0,272,252,0.8209612888334424,0.7578104204616392,0.0,1460.0,391.6538461538462,473.15561434333137,223876.2353846153,0,0,0,1,0,0,0,0,0.0,407.32,226.84615384615384,602.8333333333334,272,0,0,0,0,0,0,13,2949,12,7234,8192,21,12,20,5885889.0,0.0,5885889.0,5885889.0,9949203.0,0.0,9949203.0,9949203.0,BENIGN
12917,174.129.242.44-192.168.10.5-443-49943-6,192.168.10.5,49943,174.129.242.44,443,6,03/07/2017 09:29:20,7247312,5,6,298.0,194.0,235.0,0.0,59.6,100.17135319042066,145.0,0.0,32.333333333333336,56.25181478553974,67.8872387445166,1.5178041182717124,724731.2000000002,1618936.8665892237,4960653.0,3.0,2286659.0,571664.75,1066713.8923177023,2171202.0,148.0,7183836.0,1436767.2,2167350.776717904,4988282.0,3.0,0,0,0,0,112,132,0.6899109628507784,0.8278931554209341,0.0,235.0,41.0,73.74402903409752,5438.181818181818,0,0,0,1,0,0,0,0,1.0,44.72727272727273,59.6,32.333333333333336,112,0,0,0,0,0,0,5,298,6,194,8192,110,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12918,174.129.242.44-192.168.10.5-443-49942-6,192.168.10.5,49942,174.129.242.44,443,6,03/07/2017 09:29:20,7247384,5,6,298.0,194.0,235.0,0.0,59.6,100.17135319042066,145.0,0.0,32.333333333333336,56.25181478553974,67.88656431065333,1.5177890394658264,724738.4,1618898.8844709096,4960657.0,4.0,2286727.0,571681.75,1066543.3241893724,2170964.0,271.0,7183843.0,1436768.6,2167299.5384823484,4988295.0,4.0,0,0,0,0,112,132,0.6899041088481029,0.8278849306177235,0.0,235.0,41.0,73.74402903409752,5438.181818181818,0,0,0,1,0,0,0,0,1.0,44.72727272727273,59.6,32.333333333333336,112,0,0,0,0,0,0,5,298,6,194,8192,110,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12919,192.168.10.5-52.86.204.9-49939-443-6,192.168.10.5,49939,52.86.204.9,443,6,03/07/2017 09:29:20,7521858,10,9,832.0,13368.0,462.0,0.0,83.19999999999997,150.39858155359488,5840.0,0.0,1485.333333333333,1984.9171267335068,1887.8314373921976,2.5259716415811093,417881.0,1616440.909185835,6888198.0,5.0,7521858.0,835762.0,2282785.525879621,6917872.0,191.0,7117317.0,889664.625,2424112.108174569,6888308.0,5.0,0,0,0,0,212,192,1.3294587587268996,1.1965128828542098,0.0,5840.0,709.9999999999999,1479.080510957648,2187679.157894737,0,0,0,1,0,0,0,0,0.0,747.3684210526317,83.2,1485.333333333333,212,0,0,0,0,0,0,10,832,9,13368,8192,114,9,20,294089.0,0.0,294089.0,294089.0,6888198.0,0.0,6888198.0,6888198.0,BENIGN
